parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias
model.9.effective_weight,3581,"(4096,)","587,662,974,3164,3245,4042",-0.023323387,-0.07130504,0.0032061704,-0.014923629,-0.07258498,0.0067064576,1.8491765
model.9.effective_weight,3582,"(4096,)","12,20,252,2453,3606,3683",-0.049581263,-0.061308,-0.04948629,-0.06843662,-0.07209268,-0.06327645,1.7179921
model.9.effective_weight,3583,"(4096,)","247,497,681,2373,3129,3722",0.005187761,0.033738002,0.029159343,-0.015947036,0.050322663,0.028761964,-1.929281
model.9.effective_weight,3584,"(4096,)","469,675,1402,2464,2591,3642",-0.02695685,-0.029723296,0.012199158,-0.015325412,-0.01529651,-0.02186465,1.9301629
model.9.effective_weight,3585,"(4096,)","1001,2272,2903,3274,3285,4005",-0.012371558,0.013147447,-0.0594432,-0.026816923,-0.029730309,0.0071995026,1.7008284
model.9.effective_weight,3586,"(4096,)","1362,1565,1960,3438,3555,3876",0.03460849,0.021292942,0.001406838,-0.009930185,-0.005345846,0.027772702,-1.9201114
model.9.effective_weight,3587,"(4096,)","1532,3063,3096,3249,3935,4070",0.012400484,0.015368146,-0.015766703,0.01924336,-0.0048111766,-0.014133117,-1.837267
model.9.effective_weight,3588,"(4096,)","138,1134,2288,2605,2932,3117",0.025633976,0.03799757,0.0031696698,0.0126640955,0.031136416,-0.0041779093,-1.8327433
model.9.effective_weight,3589,"(4096,)","190,927,1291,1587,3370,3528",-0.008375936,0.009736557,-0.023820704,-0.03585401,-0.050655916,-0.0024618509,1.8486023
model.9.effective_weight,3590,"(4096,)","357,811,981,1272,1641,1654",0.019071205,0.0426144,0.016767371,0.008977119,0.010297348,0.014549041,-1.7780423
model.9.effective_weight,3591,"(4096,)","933,1171,1470,1606,2286,3529",0.013284164,-0.010034318,-0.07304954,-0.093076736,-0.021304997,-0.008471572,1.6784356
model.9.effective_weight,3592,"(4096,)","52,515,802,1033,1256,4042",0.0560828,0.014354201,-0.009824594,-0.0047373367,0.019327713,-0.010094169,-1.4617289
model.9.effective_weight,3593,"(4096,)","484,546,2098,3230,3673,3811",0.0010544468,-0.018848712,-0.006926466,-0.001385397,0.02184673,0.034193855,-1.5587219
model.9.effective_weight,3594,"(4096,)","29,267,815,2200,3208,3835",0.05270256,0.019280752,0.042039003,0.043394487,0.023756418,0.029350325,-1.7604253
model.9.effective_weight,3595,"(4096,)","1314,2115,2269,2360,2819,3472",0.06959489,-0.015096195,0.04573427,0.0299989,0.020854495,0.05283647,-1.5572387
model.9.effective_weight,3596,"(4096,)","415,677,1130,2728,3301,3575",-0.0027035128,-0.0021426238,0.019340035,0.023630157,-0.003664357,0.0067289067,-1.6494161
model.9.effective_weight,3597,"(4096,)","104,1389,1400,1468,2432,3873",0.004763525,0.0082189515,0.03737456,-0.011649621,0.0061853346,-0.00400338,-1.6315945
model.9.effective_weight,3598,"(4096,)","1091,2493,2595,2687,3427,3587",-0.029344026,-0.028779024,-0.03449167,-0.02756044,-0.030503737,-0.02695348,1.9374444
model.9.effective_weight,3599,"(4096,)","1101,1580,2024,2418,2595,3731",-0.01317092,-0.04689634,-0.0008914018,0.007488185,-0.07672373,-0.014011575,1.8169148
model.9.effective_weight,3600,"(4096,)","286,886,1897,2375,2798,3250",0.029753976,0.013660754,0.011984184,0.04874246,0.008401831,0.01205996,-1.9426464
model.9.effective_weight,3601,"(4096,)","150,696,1385,1389,3398,3983",-0.0021720203,0.02802393,0.0077842143,0.025374899,0.04085769,0.06414796,-1.8327038
model.9.effective_weight,3602,"(4096,)","274,733,1720,1824,2712,3897",-0.040141627,-0.025468618,-0.0192108,-0.07284348,-0.010560595,-0.012497729,1.8914945
model.9.effective_weight,3603,"(4096,)","84,638,1121,1981,2011,3354",0.0045957696,-0.0059543825,-0.02103093,-0.012163547,-0.07320606,-0.025400952,1.7427188
model.9.effective_weight,3604,"(4096,)","701,721,2094,2218,2500,2637",0.022364978,0.059164874,0.022813557,0.0034853972,0.00976854,0.012814138,-1.666552
model.9.effective_weight,3605,"(4096,)","247,2067,2582,2980,3462,3753",0.018983241,0.02312702,-0.0016052243,-0.0032424827,0.00074317504,0.0011203266,-1.8958472
model.9.effective_weight,3606,"(4096,)","503,791,823,2204,2706,2796",0.026917955,-0.012619332,0.02241896,0.052625284,0.0050795004,0.051649895,-1.8663495
model.9.effective_weight,3607,"(4096,)","512,1032,1952,3272,3668,3803",-0.0013219195,-0.067832254,-0.059177402,-0.047853023,-0.022632923,-0.044408537,1.9006124
model.9.effective_weight,3608,"(4096,)","314,1640,1681,2296,2513,2554",-0.012855055,0.008739569,-0.017662201,0.0068176747,-0.043054324,-0.0453694,1.6785033
model.9.effective_weight,3609,"(4096,)","407,1370,1737,2688,3063,3838",-0.04856802,0.0057627964,-0.0004606185,-0.019599812,-0.051753845,-0.05566577,1.8493371
model.9.effective_weight,3610,"(4096,)","218,534,1229,1717,2561,3121",0.012016426,-0.0013175826,-0.03385551,-0.04223626,-0.024717268,-0.01935946,1.8507767
model.9.effective_weight,3611,"(4096,)","636,2480,3397,3525,3770,4040",0.0103099635,0.039255917,0.024151968,0.033929415,0.030299209,0.021265145,-1.9453526
model.9.effective_weight,3612,"(4096,)","195,348,352,1765,3460,4043",-0.049616367,0.007935002,-0.026587544,0.008925491,-0.062177733,-0.11407858,1.8425939
model.9.effective_weight,3613,"(4096,)","1669,1809,2070,2370,2474,3060",-0.012904394,0.0011144566,0.013614573,0.014853852,0.044346023,0.006281382,-1.8848158
model.9.effective_weight,3614,"(4096,)","167,440,2126,2527,2802,3426",0.03566684,0.028673846,0.02946722,-0.016691836,0.016930556,0.024468184,-1.8604894
model.9.effective_weight,3615,"(4096,)","389,657,1007,1062,3499,3747",-0.015382898,-0.008889358,-0.0036730624,-0.047650553,-0.03276334,-0.034032907,1.8877668
model.9.effective_weight,3616,"(4096,)","660,1320,2444,2903,3178,3522",-0.041315787,-0.048241504,-0.036605757,-0.06471795,-0.023991125,0.0069622328,1.7427099
model.9.effective_weight,3617,"(4096,)","672,775,867,2272,2335,3903",-0.012303097,-0.0651571,-0.050784517,-0.020420672,0.012171749,-0.038124114,1.8895898
model.9.effective_weight,3618,"(4096,)","181,1060,1251,1668,3083,3114",-0.039659727,-0.023591852,-0.02935949,-0.04514599,-0.012105583,0.006256191,1.8782507
model.9.effective_weight,3619,"(4096,)","475,1303,1501,2296,3163,3684",0.0052491697,0.007843643,-0.012889696,0.014985048,0.011461792,0.012623931,-1.8846371
model.9.effective_weight,3620,"(4096,)","1076,1080,1353,2465,2884,3723",-0.042147867,-0.0124532925,-0.020287424,0.009979067,-0.06251839,-0.04050887,1.617251
model.9.effective_weight,3621,"(4096,)","1225,1891,1915,2176,3514,3818",-0.016342258,-0.028950758,-0.017469527,-0.011504462,-0.017092932,-0.028300064,1.811368
model.9.effective_weight,3622,"(4096,)","33,579,1187,1332,2011,3900",-0.006058488,-0.054396987,-0.016865354,-0.004416822,-0.03995966,-0.026178647,1.8426082
model.9.effective_weight,3623,"(4096,)","135,368,742,2287,2497,3582",0.007342541,-0.016679566,-0.006499816,0.020072728,0.0060075275,0.0017823817,-1.4681939
model.9.effective_weight,3624,"(4096,)","489,973,1604,2282,2423,2461",0.014611043,0.033674836,0.024840761,0.05220406,0.033007324,0.042269874,-1.8526293
model.9.effective_weight,3625,"(4096,)","1197,1840,2351,2813,3771,4019",0.05023824,0.043734193,0.018721629,-0.011262814,-0.014368722,0.027342722,-1.8380929
model.9.effective_weight,3626,"(4096,)","67,376,413,480,2209,3833",-0.051057618,-0.04646539,-0.05217106,-0.055621702,-0.06480636,-0.046421234,1.7963784
model.9.effective_weight,3627,"(4096,)","2334,2440,2493,3247,3454,3690",-0.007835837,-0.050211675,-0.045670744,-0.01408006,0.009668606,-0.02696318,1.8492779
model.9.effective_weight,3628,"(4096,)","683,1054,1241,1967,2918,3283",0.03392117,0.011630685,0.021366658,0.023545712,0.009125327,0.029369032,-1.7482938
model.9.effective_weight,3629,"(4096,)","1336,1379,2221,2759,3051,3207",-0.017423226,-0.05542013,-0.05077785,-0.04427654,-0.036648385,0.005027937,1.810767
model.9.effective_weight,3630,"(4096,)","10,539,611,1252,1564,3075",-0.057699002,-0.0069102733,-0.018914817,-0.044843744,-0.038720034,-0.016914822,1.8259289
model.9.effective_weight,3631,"(4096,)","23,29,139,1658,1948,3441",0.018853677,0.04813722,0.017756619,0.028809207,0.005296976,0.03701691,-1.803707
model.9.effective_weight,3632,"(4096,)","1799,1927,3476,3492,3701,3961",-0.01629435,-0.043194383,-0.02765189,-0.026773358,0.0076692,-0.036897946,1.8629576
model.9.effective_weight,3633,"(4096,)","141,2649,3287,3316,3752,4015",-0.026633121,-0.034663096,-0.039083835,-0.028851213,0.008572876,-0.060528673,1.9299222
model.9.effective_weight,3634,"(4096,)","439,1016,1634,1996,2360,3492",0.041168034,0.04990841,0.06628711,-0.0016560677,0.038107272,-0.007732002,-1.7641141
model.9.effective_weight,3635,"(4096,)","9,153,2148,3922,4012,4089",-0.0097857015,-0.008576241,-0.009010407,-0.038345985,-0.03193018,-0.014307073,1.9486369
model.9.effective_weight,3636,"(4096,)","258,1569,2418,2873,3588,4065",-0.012577115,-0.01631623,-0.03018127,-0.042727858,-0.0066033266,-0.02082358,1.9208763
model.9.effective_weight,3637,"(4096,)","642,708,1237,1822,2627,4007",-0.038595576,-0.0067167073,-0.037518043,0.0028476948,-0.015996229,-0.02250884,1.9298701
model.9.effective_weight,3638,"(4096,)","1139,1699,2323,2513,2882,3326",0.011858132,0.0026620254,0.005823612,0.03412366,0.03167857,0.02136134,-1.7780315
model.9.effective_weight,3639,"(4096,)","1261,1779,1945,3406,3582,3973",-0.011695881,-0.02036433,-0.027780268,-0.014279378,-0.0049894163,-0.04983331,1.8418926
model.9.effective_weight,3640,"(4096,)","15,780,1674,1980,2184,3704",0.0003963392,0.018170638,0.041589625,0.047070723,0.013031471,0.045337502,-1.7773192
model.9.effective_weight,3641,"(4096,)","1063,1105,1238,1546,2176,3068",0.0015484917,-0.013705148,-0.030984228,-0.058470514,-0.04290219,-0.006065118,1.8056997
model.9.effective_weight,3642,"(4096,)","142,334,2329,2850,3848,4029",-0.03680191,-0.016366187,-0.04997078,-0.013747725,0.0005079241,-0.0150083555,1.9383459
model.9.effective_weight,3643,"(4096,)","371,1025,2185,2421,2560,3615",0.0102751795,0.04883985,0.018058838,0.021992702,0.022947935,0.0037454444,-1.7525911
model.9.effective_weight,3644,"(4096,)","86,567,2494,2967,3085,3487",0.002438185,0.03825208,0.045212522,0.004742685,0.058974702,-0.009577767,-1.8610944
model.9.effective_weight,3645,"(4096,)","1933,2230,2869,2870,3130,3800",0.06636242,-0.00605773,0.00019275387,0.022584097,0.003153495,0.020875359,-1.6506252
model.9.effective_weight,3646,"(4096,)","691,1551,2200,2291,3690,3930",0.033810094,0.01804059,0.041643176,0.031175777,0.018072706,0.04033467,-1.7419713
model.9.effective_weight,3647,"(4096,)","280,381,562,1437,1767,3021",-0.045491375,-0.013973217,-0.008964786,-0.023421235,-0.012769526,-0.06419876,1.8484887
model.9.effective_weight,3648,"(4096,)","1037,1189,1898,1946,2158,2731",0.037380114,0.09236718,0.019106282,-0.0035364376,0.0087731965,0.015609387,-1.516986
model.9.effective_weight,3649,"(4096,)","279,383,444,2250,2941,3252",0.017359799,-0.01430074,0.0147105185,0.058490038,0.056251835,0.033113744,-1.7409143
model.9.effective_weight,3650,"(4096,)","1614,2006,2263,2568,2986,3385",-0.017701928,0.00061950635,-0.0279496,-0.005604365,-0.06726274,-0.0040645557,1.9215513
model.9.effective_weight,3651,"(4096,)","339,534,626,973,989,2936",0.012733745,-0.0075351275,0.014198271,0.020627914,0.05299692,0.023187602,-1.6641759
model.9.effective_weight,3652,"(4096,)","1298,1636,1739,2629,2741,3842",0.07520165,0.047217026,0.029160582,0.040446766,0.07514416,0.016286703,-1.6225178
model.9.effective_weight,3653,"(4096,)","2,1745,2496,2891,2939,3166",-0.012778065,-0.07897764,-0.05400715,-0.071284205,-0.02315305,-0.036772504,1.8057879
model.9.effective_weight,3654,"(4096,)","398,662,1773,1849,1990,3227",0.016334072,0.058581587,0.024007637,0.004619603,-0.012827647,0.004259905,-1.7782428
model.9.effective_weight,3655,"(4096,)","193,213,793,1207,1574,2925",-0.005788304,-0.008616541,-0.011656381,0.044275023,0.008217498,0.027233213,-1.555457
model.9.effective_weight,3656,"(4096,)","124,1306,2313,3143,3202,3975",0.011213397,-8.9478795e-05,-0.005080453,0.03487867,0.005951077,0.003540932,-1.6310971
model.9.effective_weight,3657,"(4096,)","1378,2386,2649,2665,3183,3259",-0.03106771,-0.0593996,-0.035606515,-0.0017354356,0.013477795,-0.032844435,1.8697739
model.9.effective_weight,3658,"(4096,)","749,1607,1892,2160,3244,4028",0.047747474,-0.007430894,0.056872413,0.020762643,-0.0033533985,0.043629598,-1.54452
model.9.effective_weight,3659,"(4096,)","509,2235,3550,3597,4021,4041",0.0024187977,-0.009298652,0.06902806,0.028528938,0.044672567,0.013429842,-1.8854768
model.9.effective_weight,3660,"(4096,)","215,1003,1537,1934,2871,3328",-0.057863954,-0.00037362814,-0.012931174,0.0036896577,-0.006332919,-0.03588484,1.6293105
model.9.effective_weight,3661,"(4096,)","120,452,788,2027,2684,3827",0.0012480419,-0.055053283,-0.053541973,-0.073110074,-0.05677734,-0.04818973,1.9092673
model.9.effective_weight,3662,"(4096,)","130,1060,1451,1555,3162,4068",-0.015154398,-0.039443776,0.004210683,-0.075798966,-0.08342768,0.016160123,1.7870668
model.9.effective_weight,3663,"(4096,)","1727,2232,2242,3115,3674,3945",-0.016153626,0.02196088,0.04597032,0.00027217995,-0.006094643,0.029793287,-1.6235081
model.9.effective_weight,3664,"(4096,)","120,148,799,854,2566,2948",-0.016283907,-0.021393968,-0.03714942,-0.0484478,-0.02034977,-0.02218868,1.9095633
model.9.effective_weight,3665,"(4096,)","482,1082,1197,2171,2199,2749",0.0006611763,0.040537074,0.022776546,0.0142378835,-0.0059089065,0.042059496,-1.5681248
model.9.effective_weight,3666,"(4096,)","498,2247,2599,2668,3194,4046",-0.020156214,-0.018502196,-0.0025444217,-0.06688795,0.008783558,-0.012310612,1.6781029
model.9.effective_weight,3667,"(4096,)","529,1555,1585,2215,3063,3950",-0.016903942,-0.06809907,-0.016264476,-0.041383542,-0.043818984,0.0014905864,1.8059325
model.9.effective_weight,3668,"(4096,)","758,1198,1294,1723,1928,2175",0.017241854,-0.029741257,-0.0039936495,0.014196194,-0.054179754,-0.013890238,1.6104879
model.9.effective_weight,3669,"(4096,)","701,1767,1956,2447,3453,3980",-0.0064216554,-0.009980939,-0.05833349,0.0062124026,-0.029985657,-0.020240767,1.8259224
model.9.effective_weight,3670,"(4096,)","165,1295,1615,2120,2571,3101",0.003193504,-0.038552254,0.011393,-0.05474844,0.0010326393,-0.003209028,1.8107706
model.9.effective_weight,3671,"(4096,)","1206,1565,2710,2816,2932,3915",0.01371428,0.014986151,0.027510844,0.020533027,0.04354466,0.00032202122,-1.9251274
model.9.effective_weight,3672,"(4096,)","743,2139,2272,3724,3903,4063",-0.024710165,0.004550798,-0.0031829798,-0.028127404,-0.03806327,0.0050936257,1.9375235
model.9.effective_weight,3673,"(4096,)","894,1757,1804,2642,3535,4036",-0.014621157,-0.008532134,-0.009515338,-0.0014417481,0.021064088,0.00029491758,-1.6395706
model.9.effective_weight,3674,"(4096,)","189,234,1924,2196,3111,3601",0.008534814,-0.052131876,-0.07759564,-0.019539205,-0.034373473,-0.014098562,1.9028456
model.9.effective_weight,3675,"(4096,)","383,1409,1517,1700,3144,3318",0.026437368,-0.0010821477,-0.010135392,-0.0029164113,0.04053408,0.015703809,-1.8007716
model.9.effective_weight,3676,"(4096,)","215,352,781,1537,1611,2265",-0.044984788,-0.03858387,-0.030118087,-0.02231402,0.018228518,-0.064235486,1.7165064
model.9.effective_weight,3677,"(4096,)","457,791,886,1210,3372,3606",0.023571547,0.0021154897,0.022591088,0.053899974,0.03791949,0.040342722,-1.7639313
model.9.effective_weight,3678,"(4096,)","121,532,1125,1621,2263,2281",-0.0017332538,0.0020357787,-0.0047122994,0.063680276,-0.010001118,0.008058289,-1.8847468
model.9.effective_weight,3679,"(4096,)","319,699,1099,1924,2727,2899",0.026152398,0.01395627,0.025897719,0.065603495,0.039105557,0.018857518,-1.922072
model.9.effective_weight,3680,"(4096,)","829,1414,1426,1668,3372,3677",-0.0038466926,0.033174343,0.012712749,0.067902714,0.04684751,0.0361394,-1.7593609
model.9.effective_weight,3681,"(4096,)","100,1054,1301,1591,1996,2207",0.0059206793,0.025114534,0.033529554,0.009818909,0.009392346,0.0073011895,-1.6500379
model.9.effective_weight,3682,"(4096,)","636,1762,2476,3483,3491,3585",0.00017035505,0.026418714,-0.010881784,-0.007975442,0.006398945,0.012775421,-1.6945957
model.9.effective_weight,3683,"(4096,)","135,317,670,794,2128,2143",0.032161683,0.032451864,0.039226457,0.023142949,0.022260366,0.019813443,-1.9453683
model.9.effective_weight,3684,"(4096,)","2411,2550,2924,3328,3485,3680",0.029415408,0.011351439,-0.011222779,0.029895004,0.016542576,0.0089666955,-1.7656324
model.9.effective_weight,3685,"(4096,)","497,1382,2672,2959,3460,3534",0.044385895,0.02394428,-0.0032367602,0.046097517,0.053490408,0.016370807,-1.9424977
model.9.effective_weight,3686,"(4096,)","3,243,1560,2607,3500,3737",-0.0068670716,-0.022819461,0.005158372,-0.013471757,-0.050048746,0.018111415,1.8437971
model.9.effective_weight,3687,"(4096,)","89,1021,2269,2476,2706,3654",0.014378902,0.0027691743,-0.062413305,0.01814982,-0.020673271,-0.024829157,1.7166532
model.9.effective_weight,3688,"(4096,)","3,544,849,883,1071,1721",-0.0043325596,0.0073201256,0.060883656,0.0035164226,0.031354837,0.06080435,-1.8579568
model.9.effective_weight,3689,"(4096,)","653,759,1009,2726,2745,3642",-0.008504214,0.019929701,-0.0039260797,0.028693462,0.040820315,0.017837135,-1.7750305
model.9.effective_weight,3690,"(4096,)","873,1113,1358,1534,1852,2674",0.016674435,0.01893195,0.0051784175,0.0104719605,0.027327614,-0.0049826037,-1.5854274
model.9.effective_weight,3691,"(4096,)","374,2630,3711,3798,3818,3821",-0.06247154,0.0013744392,-0.008914958,-0.058411904,-0.03870924,-0.03497017,1.8328085
model.9.effective_weight,3692,"(4096,)","1304,2430,2927,3135,3875,3915",0.0072796075,0.022765385,0.042094108,0.007545806,0.03896883,0.013970108,-1.6935539
model.9.effective_weight,3693,"(4096,)","103,808,912,932,1893,1894",0.032109782,0.019700486,0.019891636,0.0054348526,0.021232232,0.008321154,-1.9133209
model.9.effective_weight,3694,"(4096,)","95,1020,2112,3367,3705,3816",0.02831787,-0.0054472843,-0.008922341,0.014972135,0.030540684,0.0328793,-1.6932946
model.9.effective_weight,3695,"(4096,)","1487,1588,1695,1838,3391,3688",0.031916577,0.041859478,0.06207781,-0.00119194,0.030511178,0.058309324,-1.8838339
model.9.effective_weight,3696,"(4096,)","119,159,2024,2159,3259,3692",0.050014485,0.044683695,0.012294619,0.01883156,0.048102032,0.030899478,-1.9133183
model.9.effective_weight,3697,"(4096,)","668,848,987,3934,4003,4057",-0.0475729,-0.012504802,-0.010065203,-0.019367423,0.004163591,-0.05517192,1.9208736
model.9.effective_weight,3698,"(4096,)","1186,1558,2487,2774,2788,3257",-0.03574222,-0.015285483,-0.07754634,-0.12135591,-0.027194394,-0.03763159,1.7954783
model.9.effective_weight,3699,"(4096,)","115,176,1454,2834,3285,3897",-0.067570664,-0.068782575,-0.049126446,-0.022105645,0.0075952397,-0.023595031,1.6862416
model.9.effective_weight,3700,"(4096,)","1610,1875,2187,2567,2668,3574",0.0108867455,0.020570237,0.049658045,-0.002434799,0.03663643,0.060224086,-1.7640393
